date,region,category,value
2017-11-19,Central,Furniture,2.328
2017-11-19,Central,Office Supplies,277.34000000000003
2017-11-19,Central,Technology,71.96
2017-11-19,East,Office Supplies,236.394
2017-11-19,South,Office Supplies,18.48
2017-11-19,West,Furniture,31.96
2017-11-20,West,Technology,27.88
2017-11-20,South,Technology,244.768
2017-11-20,South,Office Supplies,39.72
2017-11-20,South,Furniture,289.568
2017-11-20,East,Technology,255.984
2017-11-20,West,Office Supplies,39.0
2017-11-20,East,Furniture,86.97
2017-11-20,Central,Technology,1219.042
2017-11-20,Central,Office Supplies,343.16
2017-11-20,Central,Furniture,325.498
2017-11-20,East,Office Supplies,198.743
2017-11-21,West,Office Supplies,32.4
2017-11-21,East,Technology,30.345
2017-11-21,East,Office Supplies,12.96
2017-11-21,West,Furniture,195.136
2017-11-21,Central,Technology,486.51599999999996
2017-11-21,Central,Office Supplies,100.46000000000001
2017-11-21,East,Furniture,319.074
2017-11-22,Central,Office Supplies,85.848
2017-11-22,Central,Technology,24.032
2017-11-22,East,Furniture,39.88
2017-11-22,East,Office Supplies,167.284
2017-11-23,East,Furniture,84.81599999999999
2017-11-23,East,Office Supplies,15.8
2017-11-24,South,Office Supplies,52.912
2017-11-24,West,Technology,1253.34
2017-11-24,West,Office Supplies,1270.094
2017-11-24,South,Furniture,339.92
2017-11-24,West,Furniture,1776.952
2017-11-24,East,Office Supplies,80.424
2017-11-24,East,Furniture,207.76
2017-11-24,East,Technology,228.36
2017-11-24,Central,Technology,1050.1200000000001
2017-11-24,Central,Office Supplies,134.656
2017-11-25,West,Furniture,194.352
2017-11-25,South,Office Supplies,78.44
2017-11-25,East,Technology,4879.880999999999
2017-11-25,South,Technology,59.98
2017-11-25,Central,Technology,160.0
2017-11-25,Central,Office Supplies,17.3
2017-11-25,Central,Furniture,1568.61
2017-11-25,East,Office Supplies,1019.988
2017-11-26,Central,Office Supplies,17.856
2017-11-26,East,Furniture,313.176
2017-11-26,East,Office Supplies,92.119
2017-11-26,East,Technology,554.952
2017-11-26,South,Office Supplies,200.15400000000002
2017-11-26,South,Technology,3040.0
2017-11-26,West,Furniture,4002.0440000000003
2017-11-26,West,Office Supplies,109.442
2017-11-27,West,Office Supplies,39.808
2017-11-27,West,Technology,271.992
2017-11-27,South,Technology,116.76
2017-11-27,Central,Office Supplies,417.27599999999995
2017-11-27,East,Furniture,31.56
2017-11-27,Central,Technology,97.35
2017-11-27,South,Furniture,331.023
2017-11-28,South,Office Supplies,2396.754
2017-11-28,South,Furniture,182.67
2017-11-28,South,Technology,101.7
2017-11-28,East,Office Supplies,59.263999999999996
2017-11-28,East,Furniture,347.802
2017-11-28,East,Technology,340.182
2017-11-29,Central,Furniture,242.176
2017-11-29,Central,Technology,58.416
2017-11-30,Central,Furniture,389.97
2017-11-30,Central,Office Supplies,543.98
2017-11-30,South,Technology,36.192
2017-12-01,South,Technology,863.928
2017-12-01,West,Office Supplies,1206.8000000000002
2017-12-01,West,Furniture,48.7
2017-12-01,South,Office Supplies,2149.954
2017-12-01,Central,Furniture,350.986
2017-12-01,East,Office Supplies,990.0300000000001
2017-12-01,East,Furniture,1401.579
2017-12-01,Central,Office Supplies,35.568
2017-12-01,East,Technology,317.90999999999997
2017-12-02,West,Technology,165.6
2017-12-02,West,Office Supplies,288.83799999999997
2017-12-02,East,Technology,629.95
2017-12-02,West,Furniture,14.52
2017-12-02,East,Furniture,72.42
2017-12-02,Central,Office Supplies,146.656
2017-12-02,Central,Furniture,781.864
2017-12-02,East,Office Supplies,2584.768
2017-12-03,Central,Furniture,611.94
2017-12-03,East,Furniture,942.6779999999999
2017-12-03,East,Office Supplies,635.6579999999999
2017-12-03,West,Furniture,586.27
2017-12-03,West,Office Supplies,843.3199999999999
2017-12-03,West,Technology,1649.95
2017-12-04,West,Office Supplies,104.85
2017-12-04,East,Technology,78.15
2017-12-04,East,Furniture,113.79
2017-12-04,East,Office Supplies,647.496
2017-12-05,Central,Furniture,1951.84
2017-12-05,Central,Office Supplies,187.038
2017-12-05,Central,Technology,534.42
2017-12-05,East,Furniture,81.94
2017-12-05,East,Office Supplies,499.1
2017-12-05,South,Furniture,191.82
2017-12-05,South,Office Supplies,584.82
2017-12-05,South,Technology,699.98
2017-12-05,West,Office Supplies,407.976
2017-12-06,East,Office Supplies,1191.096
2017-12-06,East,Technology,479.984
2017-12-06,West,Office Supplies,600.126
2017-12-06,West,Technology,588.768
2017-12-08,West,Office Supplies,440.35
2017-12-08,South,Technology,334.256
2017-12-08,West,Furniture,1421.664
2017-12-08,Central,Technology,1212.4940000000001
2017-12-08,East,Office Supplies,23.541
2017-12-08,Central,Furniture,1276.79
2017-12-09,West,Office Supplies,273.92
2017-12-09,South,Office Supplies,2.946
2017-12-09,South,Furniture,1136.8339999999998
2017-12-09,South,Technology,40.68
2017-12-09,Central,Technology,89.91999999999999
2017-12-09,Central,Office Supplies,185.37300000000002
2017-12-09,East,Office Supplies,125.81
2017-12-10,Central,Furniture,1424.9
2017-12-10,East,Office Supplies,1203.82
2017-12-10,West,Furniture,321.568
2017-12-10,West,Office Supplies,458.192
2017-12-10,West,Technology,44.75
2017-12-11,West,Furniture,1674.776
2017-12-11,West,Technology,1158.904
2017-12-11,South,Office Supplies,91.896
2017-12-11,West,Office Supplies,805.292
2017-12-11,East,Office Supplies,554.412
2017-12-11,East,Furniture,787.02
2017-12-11,East,Technology,1029.95
2017-12-12,West,Furniture,383.64
2017-12-12,South,Technology,249.95
2017-12-12,South,Office Supplies,49.12
2017-12-12,East,Technology,383.952
2017-12-12,West,Office Supplies,56.52
2017-12-12,Central,Technology,657.93
2017-12-12,Central,Office Supplies,40.76
2017-12-12,Central,Furniture,33.48
2017-12-12,East,Office Supplies,18.693
2017-12-13,Central,Technology,63.88
2017-12-13,West,Furniture,1114.272
2017-12-13,West,Office Supplies,15.936
2017-12-14,East,Furniture,396.92
2017-12-14,East,Office Supplies,82.13
2017-12-14,South,Furniture,133.38
2017-12-14,West,Furniture,81.424
2017-12-14,West,Office Supplies,134.8
2017-12-15,West,Furniture,578.955
2017-12-15,West,Office Supplies,87.168
2017-12-15,South,Office Supplies,19.44
2017-12-15,Central,Furniture,1652.94
2017-12-15,Central,Office Supplies,296.37
2017-12-15,East,Office Supplies,2.214
2017-12-16,Central,Office Supplies,4.788
2017-12-16,East,Office Supplies,3.68
2017-12-16,South,Office Supplies,34.944
2017-12-16,West,Furniture,563.92
2017-12-16,West,Technology,21.21
2017-12-17,Central,Office Supplies,9944.58
2017-12-17,Central,Technology,165.6
2017-12-17,West,Furniture,2003.52
2017-12-17,West,Office Supplies,71.434
2017-12-18,West,Office Supplies,709.692
2017-12-18,West,Furniture,601.21
2017-12-18,West,Technology,1053.542
2017-12-18,East,Office Supplies,2694.06
2017-12-18,Central,Furniture,582.7800000000001
2017-12-18,South,Office Supplies,1410.066
2017-12-19,Central,Office Supplies,1.8
2017-12-19,East,Furniture,303.92
2017-12-19,East,Office Supplies,37.768
2017-12-19,West,Furniture,455.97
2017-12-19,West,Office Supplies,15.654
2017-12-20,South,Technology,66.3
2017-12-20,South,Office Supplies,15.42
2017-12-20,South,Furniture,18.92
2017-12-20,Central,Office Supplies,33.9
2017-12-22,East,Office Supplies,25.584
2017-12-22,West,Furniture,919.3040000000001
2017-12-22,West,Office Supplies,86.68
2017-12-22,West,Technology,11.56
2017-12-23,East,Technology,3499.9300000000003
2017-12-23,South,Furniture,859.14
2017-12-23,East,Office Supplies,13.521
2017-12-23,West,Office Supplies,1506.02
2017-12-23,Central,Office Supplies,70.21000000000001
2017-12-23,Central,Technology,873.336
2017-12-23,Central,Furniture,143.70000000000002
2017-12-24,East,Furniture,799.56
2017-12-24,East,Technology,197.97
2017-12-24,South,Office Supplies,567.93
2017-12-24,South,Technology,255.68
2017-12-24,West,Furniture,43.96
2017-12-24,West,Office Supplies,73.16
2017-12-25,East,Office Supplies,33.568
2017-12-25,West,Technology,3246.074
2017-12-25,West,Office Supplies,45.36
2017-12-25,West,Furniture,2529.015
2017-12-25,East,Furniture,3763.998
2017-12-25,South,Office Supplies,126.21
2017-12-25,South,Furniture,343.85
2017-12-25,South,Technology,399.98
2017-12-26,West,Furniture,1049.064
2017-12-26,West,Office Supplies,143.578
2017-12-26,West,Technology,302.384
2017-12-26,East,Technology,89.97
2017-12-26,East,Furniture,212.94
2017-12-26,East,Office Supplies,31.482
2017-12-27,Central,Furniture,845.488
2017-12-27,Central,Office Supplies,34.048
2017-12-27,East,Office Supplies,17.184
2017-12-27,East,Technology,40.0
2017-12-27,South,Office Supplies,2.61
2017-12-27,West,Office Supplies,20.16
2017-12-29,West,Office Supplies,81.01400000000001
2017-12-29,South,Office Supplies,103.648
2017-12-29,Central,Office Supplies,268.008
2017-12-29,Central,Furniture,825.01
2017-12-30,Central,Office Supplies,6.924
2017-12-30,East,Furniture,170.786
2017-12-30,East,Office Supplies,36.135999999999996
2017-12-30,South,Office Supplies,72.224
2017-12-30,West,Office Supplies,487.704
2017-12-31,West,Technology,302.376
2017-12-31,West,Office Supplies,201.784
2017-12-31,South,Office Supplies,71.096
2017-12-31,East,Office Supplies,156.512
2018-01-01,Central,Furniture,452.164
2018-01-01,Central,Office Supplies,506.338
2018-01-01,East,Furniture,48.896
2018-01-01,West,Furniture,474.43
2018-01-02,South,Technology,695.7
2018-01-02,South,Office Supplies,44.513999999999996
2018-01-02,West,Technology,16.59
2018-01-02,Central,Furniture,913.43
2018-01-02,Central,Office Supplies,409.32
2018-01-03,West,Office Supplies,2070.272
2018-01-06,South,Office Supplies,33.74
2018-01-07,Central,Technology,3059.982
2018-01-07,South,Office Supplies,2.808
2018-01-07,West,Office Supplies,332.8
2018-01-08,West,Furniture,892.98
2018-01-09,East,Office Supplies,274.491
2018-01-12,West,Office Supplies,9.78
2018-01-12,East,Office Supplies,40.08
2018-01-12,Central,Office Supplies,760.98
2018-01-12,East,Furniture,37.68
2018-01-13,Central,Furniture,212.94
2018-01-13,Central,Office Supplies,4406.39
2018-01-14,South,Office Supplies,84.84599999999999
2018-01-14,South,Technology,119.904
2018-01-14,West,Office Supplies,323.524
2018-01-14,West,Technology,169.064
2018-01-15,Central,Office Supplies,37.06
2018-01-15,Central,Technology,110.576
2018-01-15,East,Office Supplies,1971.2440000000001
2018-01-15,West,Office Supplies,21.4
2018-01-16,West,Furniture,427.59200000000004
2018-01-16,Central,Furniture,302.67
2018-01-16,Central,Office Supplies,5500.03
2018-01-19,East,Office Supplies,658.876
2018-01-19,East,Technology,429.6
2018-01-19,Central,Office Supplies,6.0
2018-01-19,East,Furniture,919.2389999999999
2018-01-20,Central,Office Supplies,11.52
2018-01-20,East,Furniture,207.846
2018-01-20,East,Office Supplies,3.52
2018-01-20,West,Office Supplies,24.2
2018-01-20,West,Technology,520.752
2018-01-21,West,Technology,179.97
2018-01-21,West,Office Supplies,389.292
2018-01-21,West,Furniture,84.98
2018-01-21,Central,Technology,1135.913
2018-01-21,Central,Office Supplies,372.49600000000004
2018-01-21,South,Office Supplies,383.992
2018-01-22,Central,Office Supplies,22.991999999999997
2018-01-22,West,Office Supplies,1189.43
2018-01-22,West,Technology,2999.95
2018-01-23,Central,Furniture,210.98
2018-01-23,West,Office Supplies,57.018
2018-01-23,West,Technology,182.336
2018-01-24,West,Technology,110.352
2018-01-24,South,Office Supplies,5.67
2018-01-24,West,Office Supplies,302.644
2018-01-26,Central,Office Supplies,18.16
2018-01-26,South,Furniture,62.72
2018-01-26,South,Office Supplies,22.630000000000003
2018-01-26,South,Technology,2939.93
2018-01-26,West,Office Supplies,11.84
2018-01-27,East,Office Supplies,14.016
2018-01-27,East,Technology,317.898
2018-01-28,Central,Office Supplies,279.9
2018-01-28,East,Technology,449.91
2018-01-28,West,Furniture,37.74
2018-01-28,West,Technology,239.97
2018-01-29,Central,Office Supplies,12.128
2018-01-29,East,Office Supplies,9.988
2018-01-29,West,Office Supplies,136.526
2018-01-30,West,Furniture,120.784
2018-01-30,West,Office Supplies,150.86
2018-01-30,South,Furniture,419.136
2018-01-30,West,Technology,604.768
2018-01-30,Central,Office Supplies,139.664
2018-01-30,Central,Technology,2210.1679999999997
2018-01-30,Central,Furniture,103.955
2018-02-02,East,Office Supplies,99.76
2018-02-02,East,Technology,59.97
2018-02-02,West,Furniture,296.84000000000003
2018-02-02,West,Office Supplies,216.79999999999998
2018-02-02,West,Technology,239.984
2018-02-03,Central,Furniture,22.2
2018-02-03,Central,Office Supplies,490.168
2018-02-03,East,Office Supplies,290.781
2018-02-03,South,Office Supplies,119.17800000000001
2018-02-04,East,Office Supplies,32.67
2018-02-05,Central,Office Supplies,251.112
2018-02-05,West,Office Supplies,1640.7
2018-02-05,West,Technology,371.2
2018-02-06,West,Office Supplies,29.9
2018-02-06,East,Technology,227.46
2018-02-06,South,Furniture,359.97
2018-02-06,East,Furniture,240.784
2018-02-06,East,Office Supplies,46.24
2018-02-09,Central,Furniture,3.984
2018-02-09,Central,Office Supplies,265.776
2018-02-09,Central,Technology,127.984
2018-02-09,West,Furniture,21.12
2018-02-09,West,Office Supplies,354.9
2018-02-10,East,Office Supplies,23.12
2018-02-10,West,Furniture,203.983
2018-02-11,East,Furniture,147.568
2018-02-11,East,Office Supplies,20.7
2018-02-11,West,Furniture,963.136
2018-02-11,West,Office Supplies,21.336
2018-02-11,West,Technology,88.776
2018-02-13,West,Office Supplies,6.63
2018-02-13,West,Furniture,107.53
2018-02-13,West,Technology,799.96
2018-02-13,Central,Office Supplies,90.64
2018-02-13,East,Office Supplies,53.67
2018-02-16,East,Technology,14.99
2018-02-16,East,Office Supplies,617.45
2018-02-16,Central,Furniture,608.25
2018-02-16,Central,Office Supplies,96.752
2018-02-17,Central,Furniture,570.0264
2018-02-17,Central,Office Supplies,175.44
2018-02-17,Central,Technology,563.128
2018-02-17,East,Furniture,1385.5439999999999
2018-02-17,East,Office Supplies,183.92499999999998
2018-02-17,East,Technology,57.594
2018-02-17,South,Technology,29.16
2018-02-18,West,Technology,277.506
2018-02-18,West,Office Supplies,9.82
2018-02-19,South,Office Supplies,1245.86
2018-02-19,West,Furniture,44.67
2018-02-19,West,Office Supplies,24.060000000000002
2018-02-20,Central,Office Supplies,19.669999999999998
2018-02-20,West,Furniture,477.84400000000005
2018-02-20,West,Office Supplies,71.24000000000001
2018-02-20,West,Technology,581.536
2018-02-21,Central,Technology,47.904
2018-02-23,West,Technology,71.96
2018-02-23,West,Office Supplies,45.839999999999996
2018-02-24,East,Office Supplies,128.876
2018-02-24,East,Technology,1319.8
2018-02-25,Central,Office Supplies,1.788
2018-02-25,South,Furniture,428.70399999999995
2018-02-26,West,Furniture,892.224
2018-02-26,West,Office Supplies,685.75
2018-02-26,West,Technology,889.536
2018-02-28,East,Office Supplies,17.62
2018-03-02,East,Furniture,441.96
2018-03-02,Central,Office Supplies,19.753999999999998
2018-03-02,East,Office Supplies,204.048
2018-03-02,West,Office Supplies,107.648
2018-03-02,West,Technology,676.716
2018-03-03,West,Furniture,570.024
2018-03-03,South,Office Supplies,72.8
2018-03-03,West,Technology,1049.44
2018-03-03,Central,Office Supplies,26.88
2018-03-03,Central,Furniture,180.98
2018-03-03,Central,Technology,99.98
2018-03-04,Central,Office Supplies,100.752
2018-03-04,West,Office Supplies,24.57
2018-03-04,Central,Furniture,103.5
2018-03-05,Central,Office Supplies,400.77
2018-03-05,South,Office Supplies,539.28
2018-03-05,South,Technology,299.97
2018-03-06,West,Technology,206.384
2018-03-06,Central,Office Supplies,68.416
2018-03-06,East,Furniture,71.97
2018-03-06,East,Office Supplies,26.38
2018-03-06,West,Office Supplies,405.086
2018-03-07,East,Office Supplies,117.51
2018-03-07,East,Technology,49.08
2018-03-08,South,Office Supplies,668.5400000000001
2018-03-08,West,Office Supplies,174.56
2018-03-09,West,Office Supplies,30.84
2018-03-09,West,Technology,679.9639999999999
2018-03-10,South,Office Supplies,61.876
2018-03-10,West,Technology,111.96
2018-03-10,East,Technology,89.892
2018-03-10,East,Office Supplies,5.248
2018-03-10,East,Furniture,50.568
2018-03-10,Central,Furniture,933.408
2018-03-11,Central,Office Supplies,895.92
2018-03-11,East,Furniture,181.484
2018-03-11,East,Office Supplies,55.574
2018-03-11,East,Technology,840.73
2018-03-12,South,Office Supplies,40.41
2018-03-12,West,Office Supplies,242.94
2018-03-12,East,Technology,69.93
2018-03-13,West,Technology,355.686
2018-03-13,Central,Furniture,89.768
2018-03-13,Central,Office Supplies,64.768
2018-03-13,Central,Technology,1212.3220000000001
2018-03-13,East,Office Supplies,697.46
2018-03-13,East,Technology,299.9
2018-03-13,West,Office Supplies,2071.446
2018-03-14,Central,Technology,49.616
2018-03-16,East,Office Supplies,59.416999999999994
2018-03-16,West,Technology,659.976
2018-03-16,West,Office Supplies,593.924
2018-03-16,East,Furniture,51.264
2018-03-16,East,Technology,649.8
2018-03-17,Central,Office Supplies,24.048000000000002
2018-03-17,East,Office Supplies,248.274
2018-03-17,East,Technology,248.36
2018-03-17,South,Office Supplies,4.608
2018-03-17,West,Office Supplies,17.456
2018-03-18,West,Office Supplies,170.36
2018-03-18,Central,Technology,565.36
2018-03-18,Central,Furniture,82.524
2018-03-18,Central,Office Supplies,209.51399999999998
2018-03-19,East,Office Supplies,28.91
2018-03-19,West,Furniture,728.0899999999999
2018-03-19,West,Office Supplies,443.30400000000003
2018-03-19,West,Technology,957.004
2018-03-20,East,Technology,238.0
2018-03-20,West,Technology,265.93
2018-03-20,East,Office Supplies,61.96
2018-03-20,Central,Office Supplies,330.76800000000003
2018-03-20,Central,Furniture,2.91
